visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 09:45:40,27/11/2020 09:45:42,-1099343707,508057990,false,deu
27/11/2020 21:20:52,27/11/2020 21:20:52,-1923135417,-1452694431,false,deu
27/11/2020 08:43:14,27/11/2020 08:43:22,613872937,1071433042,false,deu
27/11/2020 15:24:21,27/11/2020 15:27:11,-582460660,-1648587587,false,deu
27/11/2020 12:22:40,27/11/2020 12:22:40,1240292414,-3750662,false,deu
27/11/2020 17:35:18,27/11/2020 17:35:18,352182761,-1210409262,false,deu
27/11/2020 20:18:26,27/11/2020 20:19:23,846488517,-563633791,false,deu
27/11/2020 23:23:05,27/11/2020 23:23:05,1905382357,1401146535,false,ita
27/11/2020 10:28:44,27/11/2020 11:27:14,2088556253,-624063928,false,swe
27/11/2020 11:56:02,27/11/2020 11:56:02,-180600898,-1075445801,false,deu
27/11/2020 09:40:46,27/11/2020 09:41:40,-576486678,-1780171484,false,deu
27/11/2020 14:58:36,27/11/2020 14:58:36,-1804723349,358032812,false,deu
27/11/2020 17:21:29,27/11/2020 17:21:29,-1234977135,-1829655821,false,deu
27/11/2020 14:41:39,27/11/2020 14:41:39,2022967977,-1994186879,false,deu
27/11/2020 08:51:53,27/11/2020 08:53:38,-1736906028,1530888083,false,deu
27/11/2020 14:35:43,27/11/2020 14:35:59,1316419841,2082399695,false,deu
27/11/2020 22:38:09,27/11/2020 22:38:09,1174375714,-150372592,false,deu
27/11/2020 09:53:27,27/11/2020 09:54:37,-1899024268,710662508,false,deu
27/11/2020 11:23:45,27/11/2020 11:24:30,-17319011,-1886482141,false,esp
27/11/2020 09:26:09,27/11/2020 09:27:31,2084722569,2135137598,false,deu
27/11/2020 23:17:23,27/11/2020 23:17:23,323289552,-1835054304,false,deu
27/11/2020 14:38:32,27/11/2020 14:43:18,-1583664649,720382653,false,deu
27/11/2020 08:49:30,27/11/2020 08:54:09,-1071949036,-208492200,true,gbr
27/11/2020 16:07:53,27/11/2020 16:07:57,1757595624,-387646839,false,aut
27/11/2020 18:07:05,27/11/2020 18:13:07,-1765574448,114294328,true,deu
27/11/2020 21:26:35,27/11/2020 21:26:35,-1834707890,-522845375,false,deu
27/11/2020 11:40:27,27/11/2020 11:40:27,183799598,-552793011,false,esp
27/11/2020 16:26:57,27/11/2020 16:51:38,-447542394,-1746296274,false,prt
27/11/2020 16:39:09,27/11/2020 16:39:09,-298661867,-194026775,false,deu
27/11/2020 13:47:56,27/11/2020 13:48:24,1365388721,-1040763543,false,deu
27/11/2020 14:09:12,27/11/2020 14:31:33,-950944512,-227771001,true,srb
27/11/2020 19:12:37,27/11/2020 19:15:13,2122550919,-1783474296,false,deu
27/11/2020 19:04:41,27/11/2020 19:06:37,1233284082,783600398,true,bel
27/11/2020 10:45:50,27/11/2020 10:47:02,-776286884,-1618909094,false,deu
27/11/2020 14:06:51,27/11/2020 14:10:42,-1956434550,-489952590,false,nld
27/11/2020 22:41:51,27/11/2020 22:42:36,802485655,-1629106207,false,deu
27/11/2020 12:44:53,27/11/2020 12:45:44,1062481216,-1115045635,false,ita
27/11/2020 20:12:55,27/11/2020 20:14:47,2142500459,606498738,false,deu
27/11/2020 14:05:00,27/11/2020 14:06:00,-782020778,-255561965,false,deu
27/11/2020 23:57:54,27/11/2020 23:57:54,-1826714262,1202364560,false,aut
27/11/2020 14:53:09,27/11/2020 14:54:16,1163003076,-1967495486,false,deu
27/11/2020 18:04:17,27/11/2020 18:05:13,-608549612,-1928411788,false,deu
27/11/2020 06:57:39,27/11/2020 06:58:32,-324679240,1464599335,false,deu
27/11/2020 08:34:25,27/11/2020 08:34:25,-1836464868,-431094631,false,deu
27/11/2020 14:34:03,27/11/2020 14:35:55,-1779205167,1946350484,false,che
27/11/2020 20:37:03,27/11/2020 20:37:03,-920084736,-586560722,false,deu
27/11/2020 06:02:59,27/11/2020 06:35:37,2004568169,-1221599215,false,deu
27/11/2020 14:11:54,27/11/2020 14:11:54,-523680424,1923787438,true,deu
27/11/2020 04:38:38,27/11/2020 04:43:59,-398829341,596222205,false,deu
27/11/2020 23:19:36,27/11/2020 23:44:53,-21302434,705193342,false,deu
27/11/2020 20:13:18,27/11/2020 20:14:03,396664379,305708128,false,deu
27/11/2020 15:11:04,27/11/2020 15:12:15,-1395007955,-742209970,false,deu
27/11/2020 17:30:56,27/11/2020 17:31:18,1969174105,-1628440946,false,deu
27/11/2020 18:50:08,27/11/2020 18:50:08,-434301822,-1834245792,false,deu
27/11/2020 10:10:55,27/11/2020 10:10:55,216188129,-2099408284,false,deu
27/11/2020 13:15:37,27/11/2020 13:19:17,2038982677,-1106762335,false,deu
27/11/2020 14:26:38,27/11/2020 14:28:44,508186098,979511443,false,deu
27/11/2020 21:46:32,27/11/2020 21:46:32,903747005,-1987505045,false,deu
27/11/2020 16:55:30,27/11/2020 16:55:44,-497615035,417848999,false,deu
27/11/2020 12:16:45,27/11/2020 12:18:39,-352396352,848251155,false,deu
27/11/2020 10:28:12,27/11/2020 11:42:27,2120322263,326504256,false,deu
27/11/2020 14:30:18,27/11/2020 14:42:05,2060777834,643234713,false,deu
27/11/2020 18:13:01,27/11/2020 18:14:28,-2131201303,-405079728,false,deu
27/11/2020 14:27:52,27/11/2020 14:27:52,-1465247397,-1111378005,false,che
27/11/2020 18:36:28,27/11/2020 18:44:14,-47046704,2119057285,false,deu
27/11/2020 16:23:23,27/11/2020 16:27:54,1190890630,893185898,false,gbr
27/11/2020 18:34:17,27/11/2020 18:35:58,68256929,222288857,false,phl
27/11/2020 16:30:54,27/11/2020 16:32:58,335435075,-1216458941,false,deu
27/11/2020 20:12:58,27/11/2020 20:15:20,1411997082,-283423733,false,deu
27/11/2020 08:30:02,27/11/2020 08:30:02,-184037410,669143120,false,esp
27/11/2020 19:58:36,27/11/2020 20:30:57,-1915480426,-795718532,false,esp
27/11/2020 15:21:32,27/11/2020 15:21:32,80614789,158400,false,deu
27/11/2020 12:31:45,27/11/2020 12:31:45,17090814,284766730,false,deu
27/11/2020 11:27:36,27/11/2020 11:27:36,-2078878170,565311465,false,deu
27/11/2020 10:04:58,27/11/2020 10:05:08,299731897,1458559184,false,deu
27/11/2020 17:37:31,27/11/2020 17:37:31,-1975106380,-2034163827,false,deu
27/11/2020 13:09:39,27/11/2020 13:11:04,505012719,1891993427,true,deu
27/11/2020 05:06:00,27/11/2020 05:06:32,700545815,1011524189,false,deu
27/11/2020 12:00:23,27/11/2020 12:01:24,-311089671,1891537560,false,deu
27/11/2020 08:18:52,27/11/2020 08:20:53,-538179614,265877527,false,esp
27/11/2020 15:09:48,27/11/2020 15:11:56,-997645401,-1761595660,false,deu
27/11/2020 19:09:58,27/11/2020 19:13:16,-243985585,77689026,false,deu
27/11/2020 09:59:47,27/11/2020 09:59:47,-543102582,1179709676,false,deu
27/11/2020 23:23:53,27/11/2020 23:31:36,-35018459,-1271223496,false,gbr
