visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 20:52:13,27/11/2020 21:01:51,756185661,-91503760,false,deu
27/11/2020 14:18:15,27/11/2020 14:18:47,854754866,-1243382547,false,bgr
27/11/2020 17:14:02,27/11/2020 17:17:58,588673977,-1044583325,false,deu
27/11/2020 15:43:41,27/11/2020 15:53:23,-2111335286,1352530579,false,ita
27/11/2020 11:57:46,27/11/2020 11:57:46,-1564696377,483069134,false,rou
27/11/2020 19:52:02,27/11/2020 19:55:32,1340756193,1354205352,false,deu
27/11/2020 10:10:16,27/11/2020 10:14:30,31273418,589801253,true,deu
27/11/2020 14:23:56,27/11/2020 14:26:51,1655931159,-2005827145,false,deu
27/11/2020 19:23:34,27/11/2020 19:24:17,-1230085100,-2136402490,false,deu
27/11/2020 12:23:43,27/11/2020 12:23:43,-1005114713,1878228263,false,deu
27/11/2020 14:34:14,27/11/2020 14:39:52,-2044036474,2093518550,false,deu
27/11/2020 15:29:17,27/11/2020 15:29:17,-2033549425,-276432277,false,deu
27/11/2020 14:17:11,27/11/2020 14:17:55,1386096687,1444165140,false,deu
27/11/2020 15:08:06,27/11/2020 15:14:44,-1183447623,-552769265,true,grc
27/11/2020 17:26:45,27/11/2020 17:27:17,-2049097935,896030352,false,deu
27/11/2020 23:13:20,27/11/2020 23:23:25,2134772737,1707755802,false,deu
27/11/2020 17:07:51,27/11/2020 17:11:58,-839273315,2083551911,false,deu
27/11/2020 07:24:12,27/11/2020 07:24:43,453698516,2001959085,false,deu
27/11/2020 21:34:56,27/11/2020 21:39:24,1716987266,1232711610,false,deu
27/11/2020 19:21:15,27/11/2020 19:22:48,-590126992,452234613,false,deu
27/11/2020 20:50:43,27/11/2020 20:52:02,167927942,1909504657,false,deu
27/11/2020 18:21:27,27/11/2020 18:21:32,-963609417,-1366979303,false,deu
27/11/2020 18:03:12,27/11/2020 18:03:13,-502199939,-783668734,false,deu
27/11/2020 16:49:30,27/11/2020 17:15:24,-2145254782,-541119979,false,deu
27/11/2020 14:36:19,27/11/2020 14:37:43,-176486763,442951964,false,deu
27/11/2020 15:03:03,27/11/2020 15:03:26,1011991590,-780450286,false,deu
27/11/2020 08:58:56,27/11/2020 09:02:18,1908870053,1083689688,false,fra
27/11/2020 13:01:31,27/11/2020 13:02:43,-1207564382,1720795148,false,deu
27/11/2020 11:14:58,27/11/2020 11:15:10,-848570670,-272912109,true,deu
27/11/2020 03:24:42,27/11/2020 03:27:21,395602275,-1350607891,false,deu
27/11/2020 15:10:18,27/11/2020 15:10:51,1280076532,1723504342,true,deu
27/11/2020 05:41:17,27/11/2020 05:41:43,1680763080,-1275825606,true,deu
27/11/2020 11:10:33,27/11/2020 11:10:35,1732925605,-649216983,false,deu
27/11/2020 15:36:30,27/11/2020 15:36:30,1547509009,1778135471,false,deu
27/11/2020 10:48:21,27/11/2020 10:51:00,-641031876,96276010,true,deu
27/11/2020 14:58:46,27/11/2020 15:08:49,16823198,1404284357,false,deu
27/11/2020 00:21:57,27/11/2020 00:21:57,1477333045,-1612676858,false,deu
27/11/2020 08:30:02,27/11/2020 08:30:02,-138435769,1422611086,false,deu
27/11/2020 17:10:43,27/11/2020 17:10:43,-1655382506,5202873,false,deu
27/11/2020 14:21:08,27/11/2020 14:39:08,-1471558802,1459618305,false,deu
27/11/2020 20:30:14,27/11/2020 20:30:59,1542467644,648183804,false,deu
27/11/2020 14:35:54,27/11/2020 14:35:54,-1686366478,116412122,true,deu
27/11/2020 21:14:33,27/11/2020 21:50:49,-835660970,791194667,true,deu
27/11/2020 15:15:29,27/11/2020 15:15:29,1813487636,-2010440505,false,gbr
27/11/2020 16:29:56,27/11/2020 16:43:58,-1347027454,-164775566,false,deu
27/11/2020 23:37:14,27/11/2020 23:37:58,-695377230,2111511618,false,deu
27/11/2020 22:01:01,27/11/2020 22:05:48,1238051138,-1457324195,false,deu
27/11/2020 11:00:29,27/11/2020 11:01:31,710721230,-1317844930,false,deu
27/11/2020 16:44:46,27/11/2020 16:47:16,-951348338,-1292198414,false,deu
27/11/2020 19:08:42,27/11/2020 19:08:42,243963380,842747303,false,deu
27/11/2020 20:56:06,27/11/2020 20:56:58,1890837430,-1593453090,false,aut
27/11/2020 08:14:00,27/11/2020 08:14:00,1873255300,-2081181396,false,deu
27/11/2020 22:12:14,27/11/2020 22:12:48,1904143156,1649407951,true,ita
27/11/2020 16:24:57,27/11/2020 16:25:30,4673440,-1934165100,false,deu
27/11/2020 18:45:23,27/11/2020 18:53:20,1536366884,438073808,false,deu
27/11/2020 12:44:15,27/11/2020 12:45:15,-919374811,-2131273144,false,deu
27/11/2020 12:17:22,27/11/2020 12:18:53,745416174,-118317471,true,deu
27/11/2020 05:17:26,27/11/2020 05:17:26,187080382,-691368386,false,deu
27/11/2020 20:52:53,27/11/2020 20:52:53,686374124,-1368917812,false,deu
27/11/2020 23:02:15,27/11/2020 23:02:18,-672434711,1752625025,false,deu
27/11/2020 13:20:08,27/11/2020 13:22:07,982473476,-2124908786,false,deu
27/11/2020 10:25:06,27/11/2020 10:28:13,435830958,31531343,true,deu
27/11/2020 11:07:09,27/11/2020 11:43:52,1293013515,1281521784,true,esp
27/11/2020 17:32:45,27/11/2020 17:32:45,-1688600679,-602193947,false,deu
27/11/2020 14:15:57,27/11/2020 14:26:53,-1581220008,2078605443,false,deu
27/11/2020 19:33:48,27/11/2020 19:33:48,189532007,-1536745880,false,deu
27/11/2020 19:30:25,27/11/2020 19:31:13,1468468564,-1206273543,false,swe
27/11/2020 22:37:08,27/11/2020 22:37:08,-162439292,-834008630,true,deu
27/11/2020 16:35:52,27/11/2020 16:35:52,1667363610,1656816076,false,bih
27/11/2020 07:13:42,27/11/2020 07:13:42,1461707574,73492532,false,deu
27/11/2020 14:26:32,27/11/2020 14:26:32,-1977236601,-344238506,false,deu
27/11/2020 12:07:10,27/11/2020 12:07:35,189468500,-1285287517,false,deu
27/11/2020 13:53:59,27/11/2020 13:53:59,874275847,-282634660,false,deu
27/11/2020 15:37:24,27/11/2020 15:39:32,-2120862305,-1409486497,false,deu
27/11/2020 06:47:14,27/11/2020 06:47:58,-2126670656,1717046082,false,deu
27/11/2020 20:43:20,27/11/2020 20:43:20,618554218,-1548649988,false,deu
27/11/2020 22:00:16,27/11/2020 22:00:17,-1583761045,2053852258,false,deu
27/11/2020 12:06:49,27/11/2020 12:06:51,-1406920723,856296362,false,deu
27/11/2020 08:55:37,27/11/2020 08:55:42,826849353,1214398093,false,che
27/11/2020 17:20:10,27/11/2020 17:23:41,401567992,293421502,false,deu
27/11/2020 14:37:58,27/11/2020 14:37:58,1132986018,1172731275,false,gbr
27/11/2020 21:44:25,27/11/2020 21:44:25,-1359420511,-1444143034,false,deu
27/11/2020 14:43:45,27/11/2020 14:45:25,94572135,264136968,false,deu
27/11/2020 08:01:10,27/11/2020 08:01:41,542049908,260992835,false,deu
27/11/2020 08:40:18,27/11/2020 08:47:05,-1135314440,-1900281515,false,ita
27/11/2020 14:05:38,27/11/2020 14:20:01,985553812,-588099425,false,deu
27/11/2020 14:53:50,27/11/2020 14:57:55,-1064248214,1297104413,false,deu
