visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 11:58:54,27/11/2020 12:00:11,1531627761,255014431,false,deu
27/11/2020 08:31:50,27/11/2020 08:31:50,776773312,1153981181,false,deu
27/11/2020 10:45:31,27/11/2020 10:58:19,736380225,-326076736,false,deu
27/11/2020 11:58:46,27/11/2020 11:59:41,1556143995,-1300690170,false,deu
27/11/2020 20:21:10,27/11/2020 22:06:34,117681333,-673110947,false,esp
27/11/2020 10:03:13,27/11/2020 10:20:42,770731981,-962082090,false,deu
27/11/2020 17:05:04,27/11/2020 17:11:16,856540198,-1603271414,false,ita
27/11/2020 01:51:51,27/11/2020 01:51:51,2119313033,-1775317606,false,che
27/11/2020 14:25:49,27/11/2020 14:59:50,1252604042,-942287002,false,esp
27/11/2020 03:31:58,27/11/2020 03:31:58,453108109,-1390965145,false,deu
27/11/2020 14:48:26,27/11/2020 14:50:49,679316548,-1385636442,false,deu
27/11/2020 12:28:08,27/11/2020 12:28:11,57322503,-1053197300,false,deu
27/11/2020 11:38:13,27/11/2020 11:38:13,-1278973517,1057785727,false,deu
27/11/2020 16:10:58,27/11/2020 16:11:26,-93604027,140554263,false,fra
27/11/2020 08:34:36,27/11/2020 08:34:36,754311113,-112363129,false,deu
27/11/2020 15:44:29,27/11/2020 15:57:47,-1955362512,-1413814946,false,deu
27/11/2020 10:55:17,27/11/2020 10:55:17,-808547623,-1772921427,false,ita
27/11/2020 11:12:54,27/11/2020 11:14:11,-1255984347,1147993006,false,esp
27/11/2020 20:54:18,27/11/2020 20:54:39,-764384163,15815028,false,deu
27/11/2020 19:26:58,27/11/2020 19:28:30,1583566528,474669217,false,deu
27/11/2020 21:31:33,27/11/2020 21:31:50,-1724235749,63599979,false,deu
27/11/2020 11:44:27,27/11/2020 11:45:13,-1003564350,-787706204,false,deu
27/11/2020 19:25:13,27/11/2020 19:25:13,248199168,66325096,false,deu
27/11/2020 21:12:30,27/11/2020 21:17:04,-1468612509,-1997860127,true,deu
27/11/2020 12:05:01,27/11/2020 12:06:56,1465707049,161800915,false,deu
27/11/2020 16:11:23,27/11/2020 16:11:23,773600446,-665036051,false,deu
27/11/2020 13:30:38,27/11/2020 13:36:29,65608047,-581205414,false,deu
27/11/2020 09:59:12,27/11/2020 09:59:12,-1975772573,2039490923,false,deu
27/11/2020 19:53:37,27/11/2020 19:55:32,807875905,-434475043,false,deu
27/11/2020 16:11:08,27/11/2020 16:13:05,403251990,590817434,false,deu
27/11/2020 22:58:13,27/11/2020 22:58:13,1667728792,810086013,false,deu
27/11/2020 17:20:15,27/11/2020 17:20:15,-1449360250,-1498950323,false,deu
27/11/2020 20:18:51,27/11/2020 20:19:38,1040953211,888068832,false,deu
27/11/2020 22:10:23,27/11/2020 22:10:24,-610603524,-447957255,false,deu
27/11/2020 20:59:26,27/11/2020 20:59:26,-1839267818,211042174,false,deu
27/11/2020 17:53:23,27/11/2020 17:53:23,-800806591,-453452055,false,deu
27/11/2020 17:24:18,27/11/2020 17:24:18,2086939477,810879748,false,bih
27/11/2020 20:21:41,27/11/2020 20:25:09,-182501018,1068006733,false,deu
27/11/2020 22:54:47,27/11/2020 22:54:57,1445886289,831744781,false,gbr
27/11/2020 17:59:43,27/11/2020 18:00:15,2086806762,1203893756,false,swe
27/11/2020 17:16:12,27/11/2020 17:16:12,-360353983,-465703240,false,deu
27/11/2020 10:36:12,27/11/2020 10:38:57,522086061,512887581,false,deu
27/11/2020 12:18:22,27/11/2020 12:26:39,-1885706274,481699658,false,deu
27/11/2020 13:32:11,27/11/2020 13:37:21,-1082546251,707748438,false,gbr
27/11/2020 22:45:06,27/11/2020 22:45:45,-550925288,279618970,false,ita
27/11/2020 23:27:08,27/11/2020 23:28:07,565771871,1571681151,false,deu
27/11/2020 21:25:24,27/11/2020 21:25:24,-1290200956,1387882695,false,deu
