visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 17:15:37,27/11/2020 17:17:33,1146056126,293689989,false,deu
27/11/2020 12:52:23,27/11/2020 12:55:43,1843004605,-548221897,false,esp
27/11/2020 09:36:07,27/11/2020 09:36:07,-994190783,-1574858888,false,deu
27/11/2020 14:26:15,27/11/2020 14:27:10,-1647208281,-1089303059,false,rou
27/11/2020 11:20:35,27/11/2020 11:48:04,72176304,-1338791815,false,deu
27/11/2020 12:34:33,27/11/2020 12:34:33,4280579,1693732367,false,deu
27/11/2020 20:30:21,27/11/2020 20:32:05,1260585050,-2038170622,false,deu
27/11/2020 19:14:20,27/11/2020 19:14:20,-1584990861,400397601,false,deu
27/11/2020 08:59:10,27/11/2020 08:59:22,-646534319,-1083065058,false,deu
27/11/2020 04:39:35,27/11/2020 04:41:02,-136253085,-1900198497,true,deu
27/11/2020 09:34:32,27/11/2020 09:34:46,-1130809619,1289147854,false,deu
27/11/2020 18:12:38,27/11/2020 18:12:38,-1619117038,-1386572656,false,deu
27/11/2020 08:34:16,27/11/2020 08:34:51,-568334078,14186606,false,esp
27/11/2020 07:56:01,27/11/2020 07:58:05,-173057997,792038393,false,deu
27/11/2020 17:32:08,27/11/2020 17:43:11,-1676235633,-283509484,false,gbr
27/11/2020 15:03:35,27/11/2020 15:03:35,770493057,593152421,false,deu
27/11/2020 14:49:28,27/11/2020 14:49:28,-1218333685,1859537520,false,deu
27/11/2020 16:44:12,27/11/2020 16:44:26,1811042731,1011436490,false,deu
27/11/2020 21:59:35,27/11/2020 21:59:35,22486061,1141296105,false,nld
27/11/2020 16:03:29,27/11/2020 16:03:55,1289645801,626208434,false,deu
27/11/2020 23:01:07,27/11/2020 23:01:07,-1310863827,-1064477020,false,deu
27/11/2020 17:16:33,27/11/2020 17:17:36,-1086634831,952354303,false,deu
27/11/2020 02:40:22,27/11/2020 02:40:22,-1590142849,-851827173,false,hrv
27/11/2020 19:42:23,27/11/2020 19:44:17,-1808977720,-1217838694,false,deu
27/11/2020 22:10:21,27/11/2020 22:10:21,-1714040610,1879402652,false,deu
27/11/2020 06:42:33,27/11/2020 06:42:41,559076796,-599273808,true,deu
27/11/2020 16:55:01,27/11/2020 17:02:30,-743283639,1231883967,false,deu
27/11/2020 23:18:32,27/11/2020 23:24:56,1010612933,173535660,false,bih
27/11/2020 14:56:28,27/11/2020 14:56:44,-222658375,102977747,false,deu
27/11/2020 10:36:57,27/11/2020 10:36:57,1922243169,763833547,false,pak
27/11/2020 14:54:18,27/11/2020 14:56:18,-917008314,639420587,false,deu
27/11/2020 22:31:32,27/11/2020 22:32:50,1954464385,1974310521,true,deu
27/11/2020 19:42:35,27/11/2020 19:47:32,-1943794366,-1969500143,true,deu
27/11/2020 08:35:45,27/11/2020 08:35:45,-273106472,-214875251,false,deu
27/11/2020 10:45:11,27/11/2020 10:45:33,-194549414,1207317759,false,deu
27/11/2020 10:46:24,27/11/2020 10:49:02,1189776340,1703714985,false,deu
27/11/2020 00:26:39,27/11/2020 00:26:56,-1689924748,1163541491,false,deu
27/11/2020 07:18:41,27/11/2020 07:18:41,-1038651571,1330937026,false,deu
27/11/2020 14:56:54,27/11/2020 14:57:29,-256706890,354920151,false,esp
27/11/2020 23:24:18,27/11/2020 23:24:26,1821086475,-2096315999,true,deu
27/11/2020 14:21:34,27/11/2020 14:21:40,512835407,-2055693131,false,bel
27/11/2020 15:51:28,27/11/2020 15:55:48,276031486,1813699951,false,deu
27/11/2020 23:44:01,27/11/2020 23:44:18,-1334312994,582144934,false,ita
