visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 10:36:45,27/11/2020 10:36:45,1118862594,-2074262857,false,gbr
27/11/2020 21:37:55,27/11/2020 21:37:55,-1819081037,1877137431,false,deu
27/11/2020 09:25:15,27/11/2020 09:25:15,1889138673,-1721206626,false,deu
27/11/2020 17:39:30,27/11/2020 17:48:15,-1278634668,1575611194,false,nld
27/11/2020 10:49:24,27/11/2020 10:50:29,834983325,1915882473,false,deu
27/11/2020 14:53:39,27/11/2020 14:53:39,886827825,577967964,false,deu
27/11/2020 18:22:33,27/11/2020 18:43:19,-2002594513,858288068,false,deu
27/11/2020 18:18:38,27/11/2020 18:21:29,133911238,872183623,true,deu
27/11/2020 18:06:11,27/11/2020 18:06:11,-1468923531,-1265312949,false,deu
27/11/2020 20:58:08,27/11/2020 20:59:07,985827700,-321991250,true,deu
27/11/2020 17:19:44,27/11/2020 17:19:44,-1258825169,1711336009,false,deu
27/11/2020 18:58:01,27/11/2020 19:13:21,-473676599,2093708368,false,deu
27/11/2020 18:35:01,27/11/2020 19:04:53,-961016775,-799783720,false,deu
27/11/2020 18:26:53,27/11/2020 18:26:53,451487951,1897155951,false,deu
27/11/2020 18:29:23,27/11/2020 18:30:17,257967500,-1740583171,false,deu
27/11/2020 20:26:11,27/11/2020 20:39:42,455674995,403691417,false,ita
27/11/2020 08:29:49,27/11/2020 08:30:39,2020191387,711023430,false,deu
27/11/2020 17:56:57,27/11/2020 17:56:57,-1335101059,-2028026739,false,deu
27/11/2020 09:10:17,27/11/2020 09:11:49,1098922183,1617362218,false,deu
27/11/2020 06:47:33,27/11/2020 06:47:33,869999737,484834972,false,deu
27/11/2020 18:23:39,27/11/2020 18:26:20,-723951328,1938261283,false,deu
27/11/2020 19:56:13,27/11/2020 20:01:26,417738859,1141454952,true,deu
27/11/2020 20:51:34,27/11/2020 20:58:05,-794975472,1382548065,true,deu
27/11/2020 19:22:49,27/11/2020 19:22:49,-673420489,-620237609,false,deu
27/11/2020 22:31:18,27/11/2020 22:49:33,608328165,-1034197214,false,gbr
27/11/2020 15:58:24,27/11/2020 15:59:21,-1246864819,1826675568,false,deu
27/11/2020 20:37:51,27/11/2020 20:38:23,236165448,-1852859294,true,deu
27/11/2020 18:08:57,27/11/2020 18:08:57,-1987465228,-1052651324,false,esp
27/11/2020 18:21:18,27/11/2020 18:27:03,-1217557513,1362032834,false,prt
27/11/2020 11:56:06,27/11/2020 11:57:11,225444709,-113693252,false,grc
27/11/2020 12:54:50,27/11/2020 13:01:32,-95651163,738678939,true,deu
27/11/2020 18:13:07,27/11/2020 18:13:18,-289034276,-778377345,false,deu
27/11/2020 19:22:04,27/11/2020 19:23:11,1211713724,2074324510,false,bra
27/11/2020 08:47:53,27/11/2020 08:47:54,446191524,1029239469,false,esp
27/11/2020 06:18:06,27/11/2020 06:18:11,257710193,-1814013072,false,deu
27/11/2020 19:23:55,27/11/2020 19:24:37,103513519,-975514787,false,ind
27/11/2020 16:42:15,27/11/2020 16:44:06,1323105225,-815168350,false,deu
27/11/2020 09:32:51,27/11/2020 09:32:52,1588514885,1898460206,false,che
27/11/2020 21:27:50,27/11/2020 21:57:50,-1995594076,-524544761,false,deu
27/11/2020 14:26:31,27/11/2020 14:27:13,-1537764318,-1236105495,false,deu
27/11/2020 20:43:26,27/11/2020 20:48:53,1363304725,-488959695,true,deu
27/11/2020 20:09:32,27/11/2020 20:22:15,-77233096,1877045110,false,fra
27/11/2020 19:50:30,27/11/2020 19:50:47,-414155987,-672378700,true,deu
27/11/2020 22:49:05,27/11/2020 22:49:19,1194960902,-31780165,false,grc
27/11/2020 20:02:05,27/11/2020 20:03:04,-580884229,-410282777,false,deu
27/11/2020 17:03:40,27/11/2020 17:11:37,-222746625,-754015733,false,deu
27/11/2020 14:51:19,27/11/2020 14:54:35,-54236969,-1066572251,false,deu
27/11/2020 19:38:11,27/11/2020 19:38:36,-1878141010,1607730651,false,deu
27/11/2020 12:44:29,27/11/2020 12:50:10,1347517126,1984016868,false,deu
27/11/2020 20:26:52,27/11/2020 20:27:21,-1993090638,1732129090,false,deu
27/11/2020 14:16:26,27/11/2020 14:16:26,860060501,-1078818730,false,aut
27/11/2020 16:16:53,27/11/2020 16:19:03,1155838558,-630044762,true,deu
27/11/2020 11:07:53,27/11/2020 11:08:33,378487411,-517392763,false,deu
27/11/2020 20:16:50,27/11/2020 20:16:50,-1218268539,1786591543,false,deu
27/11/2020 17:51:51,27/11/2020 17:51:51,-1571762768,-1194183785,false,fra
27/11/2020 18:44:22,27/11/2020 19:10:25,990132790,583429284,false,deu
27/11/2020 21:14:55,27/11/2020 21:14:58,2127094183,-1301677377,false,deu
27/11/2020 16:18:05,27/11/2020 16:18:05,369365031,1511067032,false,deu
27/11/2020 16:13:12,27/11/2020 16:13:34,-791579388,51394012,false,deu
27/11/2020 12:39:15,27/11/2020 12:45:21,-96417987,-1905739703,false,deu
27/11/2020 20:54:08,27/11/2020 20:54:08,-1518174101,1880795277,false,deu
27/11/2020 10:21:59,27/11/2020 10:31:57,1456442671,784488555,true,deu
27/11/2020 17:18:14,27/11/2020 17:18:55,-390612800,2137724247,false,deu
27/11/2020 16:13:30,27/11/2020 16:14:23,-2117935558,375161800,false,ita
27/11/2020 14:42:24,27/11/2020 14:42:24,-912251881,1974778188,false,deu
27/11/2020 22:02:56,27/11/2020 22:05:17,-647290492,591625465,false,esp
27/11/2020 19:06:44,27/11/2020 19:07:46,464923385,-1607513144,false,gbr
27/11/2020 23:15:22,27/11/2020 23:15:23,821110575,-1915960833,false,deu
27/11/2020 16:32:29,27/11/2020 16:32:29,-1059766311,-905671826,false,deu
27/11/2020 17:09:01,27/11/2020 17:09:01,-1466444601,1569600948,false,deu
27/11/2020 21:27:09,27/11/2020 21:29:27,-1331640976,571392487,false,deu
27/11/2020 08:42:45,27/11/2020 08:45:03,-916256934,865276670,false,deu
27/11/2020 07:16:13,27/11/2020 07:16:13,1275946622,-1847573232,false,deu
27/11/2020 15:05:33,27/11/2020 15:20:21,1379079159,-1138615922,false,deu
27/11/2020 21:33:42,27/11/2020 21:35:10,-122216956,599819839,false,deu
26/11/2020 23:54:11,27/11/2020 00:05:01,-490424006,-626307449,false,deu
27/11/2020 14:47:50,27/11/2020 14:48:07,60572550,-1823695390,false,gbr
27/11/2020 02:28:48,27/11/2020 02:36:37,-63367592,760974262,false,esp
27/11/2020 10:16:35,27/11/2020 10:35:48,1966900812,-1910017262,true,ita
27/11/2020 10:12:40,27/11/2020 10:13:59,596372300,241229191,false,deu
27/11/2020 14:23:35,27/11/2020 14:30:20,862691397,989193206,false,deu
27/11/2020 13:48:14,27/11/2020 14:00:53,243320962,991733297,false,deu
27/11/2020 10:03:11,27/11/2020 10:24:24,-513920456,-752249744,false,deu
27/11/2020 14:41:40,27/11/2020 14:48:30,1202574812,-817549322,false,deu
27/11/2020 11:24:40,27/11/2020 11:24:40,-673037401,2111828812,false,deu
27/11/2020 14:42:46,27/11/2020 14:43:19,1984021794,52963214,false,deu
27/11/2020 07:05:38,27/11/2020 07:05:38,1087301934,-1246385786,false,deu
27/11/2020 22:13:00,27/11/2020 22:13:02,41079762,1483019565,false,deu
27/11/2020 14:56:00,27/11/2020 14:56:57,-1143803091,-1039505773,false,deu
27/11/2020 13:06:30,27/11/2020 13:15:12,-2146570676,978326758,false,deu
27/11/2020 10:39:28,27/11/2020 10:40:01,1355103483,-1257249471,false,deu
27/11/2020 15:21:51,27/11/2020 15:22:44,2140287471,-789373150,false,deu
27/11/2020 18:05:33,27/11/2020 18:23:38,1509391148,168313931,false,deu
27/11/2020 19:04:42,27/11/2020 19:04:42,635329867,1912413359,false,deu
27/11/2020 23:31:17,27/11/2020 23:31:26,-54682182,-1793566071,false,deu
27/11/2020 14:30:45,27/11/2020 14:51:42,2091734504,-1250942587,false,deu
27/11/2020 00:25:23,27/11/2020 00:25:49,443668083,-1021731584,false,gbr
27/11/2020 07:45:39,27/11/2020 07:51:46,1623304152,-172035612,false,deu
27/11/2020 19:11:10,27/11/2020 19:11:10,1196714381,-2105304102,false,deu
27/11/2020 08:31:20,27/11/2020 08:32:21,-1871274275,-777767197,false,deu
27/11/2020 20:09:44,27/11/2020 20:09:44,-1921701684,1353671281,false,deu
27/11/2020 14:33:45,27/11/2020 14:43:33,368861514,257712723,false,deu
27/11/2020 07:47:48,27/11/2020 07:47:59,-1455421979,-1828118625,false,deu
27/11/2020 15:31:01,27/11/2020 15:31:11,1208072647,1501547508,false,deu
27/11/2020 20:36:47,27/11/2020 20:56:50,278170774,496038596,true,deu
27/11/2020 18:51:37,27/11/2020 18:51:38,-1316572888,1462942729,false,grc
27/11/2020 08:56:57,27/11/2020 08:56:57,453049585,1199144927,false,deu
27/11/2020 13:49:50,27/11/2020 13:49:50,-1864960698,283854428,false,deu
27/11/2020 12:33:54,27/11/2020 12:33:54,343836416,1508515974,false,pol
27/11/2020 14:52:12,27/11/2020 14:53:38,486011092,-312155144,false,deu
27/11/2020 23:17:23,27/11/2020 23:17:27,1294094821,-551619417,false,grc
27/11/2020 17:19:34,27/11/2020 17:19:34,1959316769,940899136,false,gbr
27/11/2020 17:43:17,27/11/2020 17:47:01,-1139181786,-396142016,false,deu
27/11/2020 14:49:53,27/11/2020 14:52:22,1212564488,782571479,false,deu
27/11/2020 18:32:43,27/11/2020 18:37:56,-613543046,-285114579,false,deu
27/11/2020 15:22:47,27/11/2020 15:32:58,-1621536436,-1725189039,false,deu
27/11/2020 18:05:28,27/11/2020 18:05:48,2056729756,-1185784552,false,deu
27/11/2020 00:38:33,27/11/2020 00:38:33,-772333278,-1854763080,false,ita
27/11/2020 21:20:27,27/11/2020 21:20:27,-904887708,844840144,false,deu
27/11/2020 12:46:10,27/11/2020 12:46:10,-411116679,-120753233,false,deu
27/11/2020 20:41:18,27/11/2020 20:42:05,-1734666401,989442587,false,deu
27/11/2020 14:17:48,27/11/2020 14:17:58,570190942,-1348401307,false,deu
27/11/2020 15:02:09,27/11/2020 15:18:26,-944305343,1889040423,false,deu
27/11/2020 16:05:36,27/11/2020 16:06:48,-1791000311,659192534,false,deu
27/11/2020 08:01:40,27/11/2020 08:01:40,71239723,-527681347,false,deu
27/11/2020 20:47:13,27/11/2020 20:47:13,-1246470807,-1940485012,false,deu
27/11/2020 09:04:39,27/11/2020 09:05:45,-868874860,-252546993,false,ita
27/11/2020 17:33:53,27/11/2020 17:33:53,506522951,822154868,false,deu
27/11/2020 00:15:32,27/11/2020 00:27:59,1708798087,-1406688800,false,deu
27/11/2020 20:09:18,27/11/2020 20:23:24,-1030535393,-561092895,false,deu
27/11/2020 15:21:16,27/11/2020 15:22:00,-1923825097,603106160,false,hun
27/11/2020 15:11:27,27/11/2020 15:16:31,-458890594,957719691,false,deu
27/11/2020 20:15:53,27/11/2020 20:18:07,-531849122,1069177217,false,deu
27/11/2020 16:53:57,27/11/2020 16:54:40,-166532580,-1553603862,false,deu
27/11/2020 22:36:32,27/11/2020 22:37:08,219140100,1449528199,false,deu
27/11/2020 16:39:08,27/11/2020 16:39:08,1636522748,-1043161034,false,deu
27/11/2020 21:00:53,27/11/2020 21:01:17,1066284477,104747218,false,esp
27/11/2020 14:20:03,27/11/2020 14:20:37,-405394582,-987094009,false,deu
27/11/2020 15:06:10,27/11/2020 15:10:49,-2025703040,-1302608718,true,deu
27/11/2020 20:55:29,27/11/2020 21:12:00,-964309957,-1937766544,true,deu
27/11/2020 13:47:42,27/11/2020 13:47:55,-487869668,-466600837,false,deu
27/11/2020 17:08:29,27/11/2020 17:08:53,1994383030,-1153973527,false,deu
27/11/2020 07:16:48,27/11/2020 07:16:48,527988913,76340643,false,deu
27/11/2020 15:27:23,27/11/2020 15:30:43,-424876076,-2135749492,false,deu
27/11/2020 11:09:31,27/11/2020 11:10:10,1643009188,-2127694221,false,deu
