visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 18:48:39,27/11/2020 18:49:34,-918029586,-562456276,false,deu
27/11/2020 15:51:01,27/11/2020 15:53:10,1418056092,1294527976,false,deu
27/11/2020 12:37:07,27/11/2020 12:37:07,21884151,190240365,true,srb
27/11/2020 14:21:04,27/11/2020 14:36:13,-1764440750,1533429146,false,gbr
27/11/2020 19:11:12,27/11/2020 19:11:28,-1310216637,-1856593095,false,deu
27/11/2020 19:02:45,27/11/2020 19:04:18,-730034420,-665556693,false,ita
27/11/2020 08:58:50,27/11/2020 09:14:28,-1100881444,1035148059,false,deu
27/11/2020 19:21:00,27/11/2020 19:23:26,-1946957869,-1508968616,false,deu
27/11/2020 17:18:59,27/11/2020 17:21:34,-1176272110,-1279502645,false,deu
27/11/2020 11:24:24,27/11/2020 11:24:41,1781051550,761839828,true,deu
27/11/2020 18:29:00,27/11/2020 18:29:00,-1320506916,1352688000,true,deu
27/11/2020 18:01:28,27/11/2020 18:01:28,1287780431,-860413361,false,deu
27/11/2020 16:25:54,27/11/2020 16:50:10,1025502339,159983487,false,nld
27/11/2020 23:48:41,27/11/2020 23:48:41,-914752368,447577320,false,deu
27/11/2020 21:17:26,27/11/2020 21:26:02,985216358,734760096,false,deu
27/11/2020 12:27:06,27/11/2020 12:27:06,-482149848,-637132129,true,deu
27/11/2020 20:22:20,27/11/2020 20:22:20,1331935836,-1504227376,false,deu
27/11/2020 14:29:11,27/11/2020 14:32:49,2024461837,-1971253829,false,deu
27/11/2020 07:40:29,27/11/2020 07:41:05,2097998975,968731221,false,deu
27/11/2020 22:11:18,27/11/2020 22:11:52,-576682772,-609589489,false,deu
27/11/2020 15:24:44,27/11/2020 15:44:21,759072344,-673970855,true,deu
27/11/2020 07:45:08,27/11/2020 07:45:22,1932390347,-1069858223,false,deu
27/11/2020 19:19:55,27/11/2020 19:19:55,1018916060,487844293,false,deu
27/11/2020 07:18:38,27/11/2020 07:21:45,40790891,385470471,false,deu
27/11/2020 15:25:13,27/11/2020 15:25:13,-1904879288,2004974288,false,deu
27/11/2020 15:37:46,27/11/2020 15:43:35,-673554716,-1802003123,false,dnk
27/11/2020 14:35:12,27/11/2020 14:35:38,1394926893,-1138917533,false,deu
27/11/2020 20:16:31,27/11/2020 20:17:11,535260668,1201384376,false,deu
27/11/2020 07:52:44,27/11/2020 07:52:44,-2038303475,-1680357976,false,deu
27/11/2020 12:59:13,27/11/2020 12:59:13,506226293,-41709003,false,deu
27/11/2020 19:20:45,27/11/2020 20:03:42,-539977534,1777531233,true,deu
27/11/2020 20:03:49,27/11/2020 20:05:50,855988202,813485368,false,deu
27/11/2020 12:31:52,27/11/2020 12:33:19,1645227986,-1145194140,true,deu
27/11/2020 14:38:20,27/11/2020 14:38:36,-337401453,-205366653,false,deu
27/11/2020 13:29:32,27/11/2020 13:30:18,685195985,-84853780,false,deu
27/11/2020 20:21:54,27/11/2020 20:21:54,-1407625746,1646263376,false,deu
27/11/2020 18:20:21,27/11/2020 18:20:50,2002380656,-1106196235,false,deu
27/11/2020 22:47:58,27/11/2020 22:48:04,386762245,2054915774,false,deu
27/11/2020 18:22:00,27/11/2020 18:22:00,338512196,-1349420324,false,aut
27/11/2020 16:48:36,27/11/2020 16:48:36,-743629182,721775133,false,esp
27/11/2020 20:48:19,27/11/2020 20:49:25,-156944188,1980698833,false,deu
27/11/2020 12:37:20,27/11/2020 12:37:20,1473173900,1369681785,false,deu
27/11/2020 19:26:30,27/11/2020 19:26:32,793014952,-922105566,false,deu
27/11/2020 14:25:07,27/11/2020 14:26:52,222218130,-565523435,false,deu
27/11/2020 03:00:12,27/11/2020 03:00:12,-197468029,917144009,false,deu
27/11/2020 17:39:57,27/11/2020 17:41:27,1868647704,434565153,false,deu
27/11/2020 16:31:19,27/11/2020 16:31:19,-2060300988,51693283,false,deu
27/11/2020 14:11:34,27/11/2020 14:13:36,-1719948466,1398831053,false,deu
27/11/2020 16:13:25,27/11/2020 16:13:25,798144636,40241533,false,ita
27/11/2020 21:48:51,27/11/2020 21:51:22,196567410,532069249,false,deu
27/11/2020 17:46:15,27/11/2020 17:47:34,-1598259675,-826632285,false,deu
27/11/2020 03:50:07,27/11/2020 03:51:23,2030136195,675317807,false,deu
