visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 21:09:17,27/11/2020 21:10:22,-1069167451,1126798259,true,deu
27/11/2020 11:16:46,27/11/2020 11:24:26,-1983068379,1648051659,false,gbr
27/11/2020 14:38:31,27/11/2020 14:38:31,-666718085,-460214265,false,deu
27/11/2020 17:45:03,27/11/2020 17:45:03,-1290478281,1439294019,false,gbr
27/11/2020 13:25:28,27/11/2020 13:25:48,-647516741,-1580519087,false,ita
27/11/2020 17:56:34,27/11/2020 18:17:32,969870409,-1650853792,false,aut
27/11/2020 10:17:59,27/11/2020 10:18:39,-1748403253,1100562707,false,lbn
27/11/2020 22:40:48,27/11/2020 22:41:12,-1253281119,2096701741,false,deu
27/11/2020 07:11:22,27/11/2020 07:11:24,-1661021610,-431381163,false,grc
27/11/2020 09:56:17,27/11/2020 09:58:59,1854728434,329725091,false,deu
27/11/2020 02:20:24,27/11/2020 02:21:31,427680006,1051720624,false,aut
27/11/2020 07:40:36,27/11/2020 07:41:54,1996225598,1236148410,false,aut
27/11/2020 14:03:25,27/11/2020 14:04:12,-381346362,-1223822159,false,deu
27/11/2020 16:07:10,27/11/2020 16:20:32,1164119083,-1122423216,true,deu
27/11/2020 09:22:34,27/11/2020 09:23:09,-1743814137,-1646070183,false,deu
27/11/2020 21:32:10,27/11/2020 21:32:38,373032122,-1316757432,false,deu
27/11/2020 12:59:37,27/11/2020 12:59:37,1607866364,-3117401,false,deu
27/11/2020 10:17:44,27/11/2020 10:17:44,-646806718,43140405,false,deu
27/11/2020 17:16:41,27/11/2020 17:16:46,601518790,1553432747,false,deu
27/11/2020 09:24:09,27/11/2020 09:24:09,-1632523045,-1287814357,false,deu
27/11/2020 12:26:32,27/11/2020 12:33:15,81453616,-248886633,false,deu
27/11/2020 09:40:14,27/11/2020 09:49:10,1844616175,2106388326,false,deu
27/11/2020 15:02:43,27/11/2020 15:03:27,-384002093,1297115044,false,deu
27/11/2020 17:00:01,27/11/2020 17:02:39,-1455416943,1242195827,false,deu
27/11/2020 15:43:46,27/11/2020 15:52:13,-25496085,-33718877,false,esp
27/11/2020 11:39:05,27/11/2020 11:39:05,-1419848136,589366896,false,deu
27/11/2020 18:45:01,27/11/2020 18:45:32,-1071787457,-650779471,false,deu
27/11/2020 18:31:40,27/11/2020 18:31:40,1897048573,-1981439420,false,deu
27/11/2020 11:29:37,27/11/2020 11:49:24,-2028321875,2021483376,true,deu
27/11/2020 18:52:38,27/11/2020 18:57:20,-835508094,-1271333862,false,deu
27/11/2020 18:29:37,27/11/2020 18:58:04,-1081444769,-470996309,false,deu
27/11/2020 15:30:35,27/11/2020 15:33:30,1198096143,678277022,false,deu
27/11/2020 14:49:12,27/11/2020 14:49:12,720116331,165260884,false,deu
27/11/2020 17:20:04,27/11/2020 17:20:04,-1440276590,-1310857618,false,deu
27/11/2020 13:02:15,27/11/2020 13:02:15,1620457416,1239152896,false,deu
27/11/2020 11:27:38,27/11/2020 11:28:30,-1711701235,-612031012,false,deu
27/11/2020 00:01:29,27/11/2020 00:02:14,-772734779,-336309734,false,deu
27/11/2020 01:16:57,27/11/2020 01:16:57,669710683,-1680686668,false,esp
27/11/2020 15:36:59,27/11/2020 15:36:59,-1486462496,86284711,false,deu
27/11/2020 00:34:44,27/11/2020 00:38:27,796801678,-1704104101,false,hrv
27/11/2020 06:51:10,27/11/2020 06:51:52,-239952943,-417855975,false,deu
27/11/2020 15:49:37,27/11/2020 15:50:34,-819032120,1477282309,false,rou
27/11/2020 12:42:48,27/11/2020 12:42:57,1398685879,101124650,false,hrv
27/11/2020 22:17:44,27/11/2020 22:17:57,-2112516918,2025532596,false,deu
27/11/2020 15:56:34,27/11/2020 15:56:34,816474842,-2079968241,false,deu
27/11/2020 15:17:48,27/11/2020 15:17:50,1471408249,990960908,false,deu
27/11/2020 15:24:08,27/11/2020 15:24:08,-2096062507,189216997,false,deu
27/11/2020 14:57:24,27/11/2020 14:57:24,-1312644742,1340260155,false,deu
27/11/2020 14:33:27,27/11/2020 14:33:27,1975396855,1505567165,false,gbr
27/11/2020 13:47:58,27/11/2020 13:49:15,1211595301,-341773025,true,deu
27/11/2020 20:01:07,27/11/2020 20:32:07,-1216681760,-714068913,false,deu
27/11/2020 15:18:05,27/11/2020 15:21:30,-1068542680,-736181335,true,deu
27/11/2020 22:36:55,27/11/2020 22:36:55,-453122710,1625883304,false,aut
27/11/2020 14:42:09,27/11/2020 14:43:07,1576235955,787772825,false,deu
27/11/2020 13:30:00,27/11/2020 13:49:30,1346022277,-69684024,false,gbr
27/11/2020 19:54:52,27/11/2020 19:54:52,1357211307,58960887,false,deu
27/11/2020 20:34:53,27/11/2020 20:36:06,-472136886,167446792,false,deu
27/11/2020 16:53:35,27/11/2020 16:55:04,-1210066488,-1462259801,false,gbr
27/11/2020 07:22:41,27/11/2020 07:25:30,2041749568,23930709,false,deu
27/11/2020 20:52:56,27/11/2020 20:54:09,1965801913,1399445372,true,deu
27/11/2020 23:20:45,27/11/2020 23:30:18,-1367740559,-13510501,true,esp
27/11/2020 10:20:29,27/11/2020 10:23:15,-112532217,501019526,true,deu
27/11/2020 08:14:04,27/11/2020 08:14:04,1284163428,833901703,false,deu
27/11/2020 22:44:05,27/11/2020 22:47:07,1450858960,-377786199,false,deu
27/11/2020 10:42:02,27/11/2020 10:42:07,-938143828,941652521,false,deu
27/11/2020 16:23:13,27/11/2020 16:23:13,1788700699,-1974479038,false,esp
27/11/2020 21:23:22,27/11/2020 21:27:01,-953529154,-973168863,false,deu
27/11/2020 16:33:32,27/11/2020 16:44:59,-283680027,160249578,false,deu
27/11/2020 09:32:32,27/11/2020 10:03:25,-662434350,-928202482,false,deu
27/11/2020 09:39:22,27/11/2020 09:39:48,1526470316,-1190635058,false,deu
27/11/2020 12:35:02,27/11/2020 13:03:45,-1165243217,-550025011,false,deu
27/11/2020 04:40:01,27/11/2020 04:40:04,-472123623,-2047031740,false,deu
27/11/2020 19:19:35,27/11/2020 19:19:36,1168779021,1129688737,false,deu
27/11/2020 14:11:47,27/11/2020 14:11:47,1974633673,-323346490,false,deu
27/11/2020 16:30:39,27/11/2020 16:30:39,1968139342,76869905,false,deu
27/11/2020 20:47:27,27/11/2020 20:48:27,1999904057,-2132777272,false,lux
27/11/2020 23:43:58,27/11/2020 23:47:06,1629539026,-906899127,false,hrv
27/11/2020 17:23:15,27/11/2020 17:23:15,-1731456967,481597312,false,deu
27/11/2020 15:36:29,27/11/2020 16:00:05,261655655,1486599248,true,deu
27/11/2020 23:57:34,27/11/2020 23:59:24,-2145277997,172561760,false,deu
27/11/2020 18:24:16,27/11/2020 18:24:17,643168045,855507391,false,deu
27/11/2020 04:24:31,27/11/2020 04:24:31,-1085792149,-981810795,false,bgr
27/11/2020 00:55:42,27/11/2020 00:55:42,-151060891,-1274471418,false,deu
27/11/2020 17:55:00,27/11/2020 17:59:46,-2120861843,653963016,false,deu
27/11/2020 23:21:45,27/11/2020 23:21:45,-1020672509,-487750355,false,deu
27/11/2020 22:04:27,27/11/2020 22:05:07,798712675,-1411867846,true,deu
27/11/2020 15:06:45,27/11/2020 15:10:13,1885096878,-1197951125,false,deu
27/11/2020 21:44:47,27/11/2020 22:16:30,-533797987,909674485,false,gbr
27/11/2020 09:13:51,27/11/2020 09:15:36,-210808512,1582954544,false,deu
27/11/2020 17:23:15,27/11/2020 17:28:55,1338776228,1749189966,false,deu
27/11/2020 21:57:32,27/11/2020 22:28:36,1159075977,-137086901,true,deu
27/11/2020 10:48:38,27/11/2020 10:48:38,108346317,1403466908,false,esp
27/11/2020 00:22:09,27/11/2020 00:27:15,-656542038,852140000,false,deu
27/11/2020 13:45:57,27/11/2020 13:56:01,-1858511077,-415575443,false,deu
27/11/2020 12:53:45,27/11/2020 12:59:47,-374022517,-758134182,false,esp
27/11/2020 15:33:01,27/11/2020 15:35:52,-605358522,330665427,true,deu
27/11/2020 15:26:43,27/11/2020 15:28:10,-1073570831,1379163598,false,tur
27/11/2020 14:47:45,27/11/2020 14:50:20,1319601881,200145731,false,deu
27/11/2020 16:04:37,27/11/2020 16:06:02,1746109085,-1149520102,false,deu
27/11/2020 19:11:40,27/11/2020 19:12:21,586213447,-992143038,false,deu
27/11/2020 11:16:58,27/11/2020 11:17:47,-988837649,1989077885,false,deu
27/11/2020 17:55:22,27/11/2020 18:04:34,-1842195087,-1144402311,false,deu
27/11/2020 11:47:45,27/11/2020 11:47:45,1517798046,2087047360,false,deu
27/11/2020 17:35:00,27/11/2020 17:40:27,-56478057,-1009162312,false,svk
