visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 09:10:23,27/11/2020 09:10:23,716101486,-646250522,false,rus
27/11/2020 14:39:04,27/11/2020 14:39:04,-790670230,-1604911462,true,deu
27/11/2020 23:37:10,27/11/2020 23:37:10,-1389684190,-1911388172,true,gbr
27/11/2020 10:02:07,27/11/2020 10:02:07,-1641341476,645413810,false,deu
27/11/2020 11:51:02,27/11/2020 11:51:02,-1324579700,-436689876,false,deu
27/11/2020 18:47:09,27/11/2020 19:16:54,-637801256,-1450637117,false,deu
27/11/2020 21:29:40,27/11/2020 21:29:41,-1123879615,-1488757245,false,deu
27/11/2020 15:07:43,27/11/2020 15:08:38,-1230812215,148616943,false,usa
27/11/2020 22:35:11,27/11/2020 22:40:27,34181251,-1844557901,false,deu
27/11/2020 14:37:35,27/11/2020 14:39:18,1115735004,467758042,false,aut
27/11/2020 21:08:29,27/11/2020 21:10:46,108965683,704937472,false,deu
27/11/2020 00:38:03,27/11/2020 00:58:02,1646386253,994573123,false,deu
27/11/2020 17:31:00,27/11/2020 17:31:00,927613334,-73060247,false,deu
27/11/2020 14:25:12,27/11/2020 14:26:28,683154970,-1855651338,false,fra
27/11/2020 18:29:22,27/11/2020 18:29:39,694723789,323553191,false,deu
27/11/2020 14:30:29,27/11/2020 14:39:55,-2037586770,1672778962,false,deu
27/11/2020 21:27:31,27/11/2020 21:41:35,672655779,925888077,true,deu
27/11/2020 12:25:48,27/11/2020 12:26:44,-1947899576,313449294,false,deu
27/11/2020 15:21:56,27/11/2020 15:27:07,474478001,1220870288,false,deu
27/11/2020 01:33:44,27/11/2020 01:33:44,-1578326757,1779388528,false,deu
27/11/2020 17:08:02,27/11/2020 17:10:15,2020529982,-263437955,false,ita
27/11/2020 13:07:13,27/11/2020 13:08:02,1333513349,-80150618,false,deu
27/11/2020 14:44:22,27/11/2020 14:56:46,1807807484,168546990,false,deu
27/11/2020 10:36:31,27/11/2020 10:36:31,1040809602,493631978,false,deu
27/11/2020 11:29:18,27/11/2020 11:29:18,-1331791648,-1644409298,false,deu
27/11/2020 15:28:35,27/11/2020 15:28:35,-74242504,-1506878822,false,deu
27/11/2020 16:50:02,27/11/2020 16:50:02,-1322338819,249125163,false,deu
27/11/2020 21:07:23,27/11/2020 21:08:02,-95698603,-1998393646,false,deu
