visit_start_time,visit_end_time,visit_id,visitor_id,logged_in,country
27/11/2020 10:53:30,27/11/2020 10:55:00,-2026126765,-858068130,false,deu
27/11/2020 01:30:12,27/11/2020 01:30:59,-240599758,-852823181,false,deu
27/11/2020 12:58:43,27/11/2020 13:04:39,-1178560903,-1283419245,true,deu
27/11/2020 16:07:44,27/11/2020 16:16:31,1235233262,632739578,false,deu
27/11/2020 18:47:52,27/11/2020 18:49:19,-985916412,1260734151,false,deu
27/11/2020 08:11:49,27/11/2020 08:11:49,1394149851,22178899,false,deu
27/11/2020 15:05:16,27/11/2020 15:05:16,-76720458,975275189,false,hrv
27/11/2020 20:15:32,27/11/2020 20:15:44,931271174,771194074,false,deu
27/11/2020 17:44:52,27/11/2020 17:47:18,747714455,222740286,true,deu
27/11/2020 13:52:58,27/11/2020 13:54:16,1192660307,1675755378,false,deu
27/11/2020 17:20:28,27/11/2020 18:39:24,1416975784,-1734286259,false,gbr
27/11/2020 17:14:22,27/11/2020 17:14:22,-798191258,-846661661,false,deu
27/11/2020 18:16:01,27/11/2020 18:17:21,-893554150,-1789413272,false,hun
27/11/2020 16:36:44,27/11/2020 16:38:20,-1940538047,223676434,false,deu
27/11/2020 09:50:31,27/11/2020 09:51:37,178934191,-1657698480,false,deu
27/11/2020 22:36:44,27/11/2020 22:37:15,1189044372,768577832,false,grc
27/11/2020 13:08:04,27/11/2020 13:08:45,2007310682,986785214,true,deu
27/11/2020 18:26:01,27/11/2020 19:17:29,1160747625,609493731,false,ita
27/11/2020 11:55:15,27/11/2020 12:04:31,612135500,-1555535,false,esp
27/11/2020 12:05:48,27/11/2020 12:05:48,1035912812,1533074478,false,esp
27/11/2020 19:32:44,27/11/2020 19:32:44,-665828753,1699488760,false,deu
27/11/2020 14:01:01,27/11/2020 14:20:06,2046702059,2100533318,true,deu
27/11/2020 17:50:01,27/11/2020 17:50:01,-1638117672,1017844567,false,deu
27/11/2020 22:42:20,27/11/2020 22:42:20,874692803,-561148711,false,deu
27/11/2020 09:35:52,27/11/2020 09:40:39,-203705806,-297970297,false,esp
27/11/2020 21:44:03,27/11/2020 21:48:01,-164752263,-184398459,true,deu
27/11/2020 18:56:20,27/11/2020 19:15:43,1983588246,1780070613,false,deu
27/11/2020 19:15:13,27/11/2020 19:27:23,700475384,403601206,false,deu
27/11/2020 14:35:16,27/11/2020 14:35:16,981390216,-1452329628,false,deu
27/11/2020 15:30:08,27/11/2020 15:46:08,830163253,-1228844450,false,deu
27/11/2020 08:52:11,27/11/2020 08:52:11,-879630538,1248570779,false,deu
27/11/2020 14:23:39,27/11/2020 14:23:40,-1630192402,1518619303,false,deu
27/11/2020 23:28:19,27/11/2020 23:29:10,-935488072,1556233520,false,gbr
27/11/2020 12:33:24,27/11/2020 12:33:30,91441019,-400963957,false,deu
27/11/2020 18:10:25,27/11/2020 18:10:32,-1042148399,1374010033,false,deu
27/11/2020 23:36:09,27/11/2020 23:37:31,-1839782975,1856817293,false,deu
27/11/2020 22:44:55,27/11/2020 22:57:58,771090510,-768836547,true,deu
27/11/2020 12:16:43,27/11/2020 12:16:43,1298519089,1587585732,false,deu
27/11/2020 19:49:32,27/11/2020 19:49:32,-1461546530,-792016576,false,ita
27/11/2020 16:19:38,27/11/2020 16:35:25,351842201,-1728497511,false,deu
27/11/2020 18:15:17,27/11/2020 18:53:18,-964483136,824487809,false,deu
27/11/2020 06:45:57,27/11/2020 06:45:57,-945324632,1013102920,false,deu
27/11/2020 05:19:58,27/11/2020 05:19:58,-2054276497,-1039171548,false,rus
27/11/2020 05:13:35,27/11/2020 05:13:35,-1817467166,-143092390,false,deu
27/11/2020 19:08:37,27/11/2020 19:28:41,-227701884,-426451134,false,deu
27/11/2020 19:16:21,27/11/2020 19:16:30,1567561547,754132348,false,deu
27/11/2020 14:50:10,27/11/2020 14:51:13,1616833119,-737197150,false,deu
27/11/2020 13:48:55,27/11/2020 13:54:30,-819240476,-193597307,false,deu
27/11/2020 14:14:07,27/11/2020 14:14:33,-116743726,248192357,false,deu
27/11/2020 21:16:16,27/11/2020 21:17:40,1750658430,762223316,false,deu
27/11/2020 01:04:07,27/11/2020 01:29:31,2115088730,422966246,false,deu
27/11/2020 04:50:04,27/11/2020 04:50:04,-400217323,710257270,false,deu
27/11/2020 15:30:16,27/11/2020 15:30:16,-1348107802,-992927507,false,deu
27/11/2020 00:33:41,27/11/2020 00:39:48,-656941566,362101559,false,deu
27/11/2020 14:41:06,27/11/2020 14:43:38,841663334,-1619799474,false,aut
27/11/2020 08:48:04,27/11/2020 08:49:14,2112357179,1401792128,true,deu
27/11/2020 20:37:13,27/11/2020 20:37:13,-2040006006,1046023709,false,esp
27/11/2020 09:51:05,27/11/2020 09:57:38,-1326330906,1902576386,false,deu
27/11/2020 20:04:42,27/11/2020 20:06:54,-185457230,2107075179,false,aut
27/11/2020 12:48:25,27/11/2020 12:49:24,-442275747,2115166876,false,esp
27/11/2020 08:52:22,27/11/2020 08:54:03,1227361900,-679650294,false,deu
27/11/2020 21:52:43,27/11/2020 21:54:47,1545248146,40451823,true,ita
27/11/2020 09:02:55,27/11/2020 09:10:34,-1200918682,-1793391163,false,gbr
27/11/2020 13:43:14,27/11/2020 13:43:14,1603525551,-1654803416,false,deu
27/11/2020 16:31:52,27/11/2020 16:41:45,-1118643024,-1638441455,false,deu
27/11/2020 14:02:40,27/11/2020 14:02:40,-51457845,-810721973,false,deu
27/11/2020 05:44:44,27/11/2020 05:45:01,365743858,-263418194,false,deu
27/11/2020 17:48:59,27/11/2020 17:52:24,-2078748946,48413395,false,esp
27/11/2020 18:30:53,27/11/2020 18:32:17,-1942756248,1875348967,false,deu
27/11/2020 17:59:53,27/11/2020 17:59:53,277622465,937311292,false,deu
27/11/2020 08:53:44,27/11/2020 09:03:13,1010258060,1313892732,false,deu
27/11/2020 14:52:19,27/11/2020 14:52:36,-863897068,1287883881,false,gbr
27/11/2020 21:02:15,27/11/2020 21:02:40,-312162751,-574691250,false,deu
27/11/2020 20:09:24,27/11/2020 20:17:10,-289040078,-685916298,false,deu
