BookingDate,DistributionChannelId,CustomerGroupId,Origin,Destination,FlightNumber,FlightDate,BookingId,SegmentId,Revenue
17/11/2020 00:00:00,3,0,BER,DUS,8042,2020-11-23 14:00:00,994433109,372059442,"88,61"
23/11/2020 00:00:00,4,1,CGN,BER,6,2020-11-24 18:05:00,-1666485666,372211043,"214,65"
19/11/2020 00:00:00,6,9,STR,HAM,7073,2020-11-26 15:50:00,1992219603,372112483,"290,16"
10/08/2020 00:00:00,6,9,CGN,KLU,284,2020-08-13 11:10:00,-177091905,368906365,"114,99"
16/11/2020 00:00:00,6,9,CGN,MUC,80,2020-11-26 07:00:00,-2089310403,372022194,"107,75"
19/11/2020 00:00:00,6,9,MXP,DUS,9821,2020-11-26 20:25:00,-1965717479,372148237,"214,99"
27/11/2019 00:00:00,7,3,BLQ,DUS,9837,2020-09-06 16:00:00,-947641031,368606535,"122,99"
24/11/2020 00:00:00,4,1,STR,LHR,2464,2020-11-26 17:05:00,17143420,372255663,"38,0"
24/11/2020 00:00:00,9,1,STR,LHR,2464,2020-11-26 17:05:00,557954721,372219096,"32,0"
25/11/2020 00:00:00,9,1,HAM,LHR,7460,2020-11-26 12:35:00,1094501729,372284907,"50,0"
22/09/2020 00:00:00,2,1,CGN,PMI,580,2020-09-26 12:00:00,-832208926,370568805,"108,99"
20/11/2020 00:00:00,4,1,STR,LHR,2464,2020-11-26 17:05:00,-1068364787,372160615,"32,0"
16/12/2019 00:00:00,3,6,DUS,BCN,9442,2020-05-20 16:50:00,95226935,351328972,"164,99"
07/06/2020 00:00:00,4,1,STR,HAM,2046,2020-08-15 11:25:00,-119940554,368892654,"33,6"
08/11/2020 00:00:00,4,1,STR,PMI,2592,2020-11-15 07:55:00,-861047937,371910432,"86,99"
15/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,-1947828487,372020103,"225,99"
03/10/2020 00:00:00,3,6,CGN,HAM,30,2020-11-26 16:00:00,130972112,371849163,"75,27"
10/10/2020 00:00:00,9,1,STR,HAM,2090,2020-11-26 14:55:00,-763522560,371216328,"73,27"
08/10/2020 00:00:00,4,1,HAM,ZRH,7760,2020-10-16 07:10:00,22825115,371171755,"85,5"
07/10/2020 00:00:00,9,1,DUS,BER,9040,2020-11-25 14:00:00,-1834047124,371569607,"38,78"
22/07/2020 00:00:00,4,1,HAM,PMI,7580,2020-10-02 11:30:00,803866962,369980532,"89,3"
16/11/2020 00:00:00,3,0,MUC,DUS,9081,2020-11-23 08:35:00,-1349504045,372026628,"223,27"
17/10/2020 00:00:00,4,1,MUC,DUS,9081,2020-11-26 08:35:00,806662517,371474912,"64,65"
20/11/2020 00:00:00,4,1,STR,LHR,2464,2020-11-26 17:05:00,-1068364787,372160617,"32,0"
20/08/2020 00:00:00,6,9,DUS,MUC,9090,2020-11-26 17:30:00,1796849393,371251920,"83,27"
18/11/2020 00:00:00,6,9,BER,DUS,9043,2020-11-26 16:25:00,1108177195,372103752,"155,16"
16/11/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,1590722296,372056693,"186,99"
01/09/2020 00:00:00,6,9,BER,DUS,9043,2020-11-26 16:25:00,788846951,371001025,"91,89"
20/06/2020 00:00:00,4,1,CGN,TXL,8055,2020-08-20 20:10:00,753865882,367220375,"14,01"
25/11/2020 00:00:00,5,0,LHR,STR,2465,2020-11-25 18:35:00,1320375772,372259390,"240,36"
06/11/2020 00:00:00,3,7,MUC,DUS,9081,2020-11-24 08:35:00,1647906425,371890560,"111,2"
26/10/2020 00:00:00,3,0,STR,HAM,2044,2020-11-23 06:55:00,-1891206029,371731214,"132,75"
26/11/2020 00:00:00,10,8,PMI,HAM,7591,2021-10-03 18:45:00,1613746638,372297105,"135,0"
10/01/2020 00:00:00,6,9,STR,TXL,2002,2020-03-17 06:10:00,1502548521,353342609,"73,02"
25/11/2020 00:00:00,3,8,DUS,FUE,9552,2020-11-26 07:20:00,44899521,372262945,"79,99"
21/11/2020 00:00:00,10,8,TFS,DUS,9559,2020-11-25 16:30:00,-1516332863,372186253,"110,0"
25/10/2020 00:00:00,4,1,STR,BER,2004,2020-11-25 14:30:00,-1005943757,371645064,"56,03"
27/11/2019 00:00:00,7,3,BLQ,DUS,9837,2020-09-06 16:00:00,-947641031,368606545,"122,99"
14/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-16 15:10:00,-1368560165,372012277,"150,99"
29/05/2019 00:00:00,9,1,CGN,TXL,20,2019-10-21 18:20:00,-1652411523,344470983,"21,0"
05/02/2020 00:00:00,3,6,SPU,CGN,963,2020-03-08 09:20:00,745799034,357616810,"28,64"
12/10/2020 00:00:00,4,1,STR,BER,2004,2020-11-26 18:35:00,766150833,371720862,"73,27"
31/10/2020 00:00:00,4,1,DUS,FUE,9552,2020-11-14 07:55:00,-1722104881,371798154,"159,99"
20/05/2020 00:00:00,4,1,CGN,PMI,578,2020-07-06 18:05:00,-1988869542,365776888,"59,93"
18/11/2020 00:00:00,6,9,BER,STR,8006,2020-11-26 18:40:00,1191085634,372102521,"155,16"
19/11/2020 00:00:00,6,9,MUC,CGN,87,2020-11-26 20:40:00,61612639,372113436,"143,61"
20/11/2020 00:00:00,6,9,DUS,VIE,9754,2020-11-26 07:15:00,703917434,372158125,"174,99"
25/11/2020 00:00:00,4,1,MUC,CGN,87,2020-11-26 20:40:00,730883463,372270024,"262,92"
21/06/2020 00:00:00,4,1,DUS,AGP,9536,2020-08-23 06:35:00,-1875497172,366283534,"131,36"
29/07/2020 00:00:00,3,6,NUE,DUS,9069,2020-08-09 16:45:00,2075677615,368268505,"77,57"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,235100580,372189179,"117,9"
20/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,-454103684,372163264,"144,99"
05/11/2020 00:00:00,4,1,BER,STR,8006,2020-11-22 18:20:00,-187821193,371871172,"64,65"
21/11/2020 00:00:00,4,1,LHR,HAM,7461,2020-11-26 14:05:00,484184565,372186937,"57,7"
09/07/2020 00:00:00,7,1,PUY,DUS,9973,2020-07-11 20:20:00,1837955562,367379972,"79,99"
19/11/2020 00:00:00,3,0,BER,DUS,8046,2020-11-26 18:35:00,-520599673,372146941,"163,78"
05/11/2020 00:00:00,3,6,MUC,DUS,9091,2020-11-26 19:25:00,-824908580,372165356,"267,06"
06/11/2020 00:00:00,4,1,HAM,LHR,7460,2020-11-26 12:35:00,926592465,371890412,"93,99"
20/11/2020 00:00:00,6,9,BER,CGN,8058,2020-11-24 06:20:00,304124629,372161077,"130,68"
11/11/2020 00:00:00,10,8,LPA,DUS,9543,2020-11-26 15:25:00,-222324525,371976582,"114,0"
15/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,703120640,372014191,"109,0"
19/10/2020 00:00:00,6,9,DUS,BER,8047,2020-11-26 20:30:00,-1417720278,371880983,"91,89"
11/10/2020 00:00:00,4,1,STR,BER,8007,2020-11-22 20:15:00,-1145508995,371720603,"38,78"
28/10/2020 00:00:00,4,1,CGN,BER,20,2020-11-26 18:05:00,-598010360,371702287,"47,41"
24/11/2020 00:00:00,6,9,DUS,VIE,9754,2020-11-26 07:15:00,-218435754,372256984,"274,99"
14/09/2020 00:00:00,3,8,HER,TXL,8677,2020-09-27 11:25:00,-520829056,370286676,"154,35"
17/09/2019 00:00:00,7,3,VIE,DUS,9753,2020-09-20 20:10:00,1709312900,341082823,"73,87"
10/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,-2040078791,371941617,"129,99"
21/10/2020 00:00:00,6,9,VIE,DUS,9755,2020-11-26 09:30:00,-1359407672,371576183,"74,99"
20/11/2020 00:00:00,3,6,BER,STR,8006,2020-11-26 18:40:00,-949952945,372179346,"172,41"
23/08/2020 00:00:00,4,1,STR,HAJ,2050,2020-08-30 18:35:00,1373391597,369507026,"79,08"
11/02/2020 00:00:00,3,0,TXL,STR,2003,2020-03-20 08:05:00,-703685423,362130256,"87,38"
21/11/2020 00:00:00,6,9,MUC,DTM,4063,2020-11-26 20:20:00,276356335,372183262,"176,72"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,-513511664,372189207,"117,9"
02/11/2020 00:00:00,4,1,STR,HAM,2044,2020-11-26 06:25:00,903164171,371818226,"41,99"
06/11/2020 00:00:00,6,9,DUS,BER,8047,2020-11-26 20:30:00,-1516980267,371895563,"40,84"
22/11/2020 00:00:00,3,6,CGN,MUC,86,2020-11-26 18:55:00,-503163768,372195548,"237,06"
18/11/2020 00:00:00,4,1,DUS,LPA,9542,2020-11-26 10:50:00,69394969,372091624,"126,49"
27/10/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,-1679681043,371686492,"84,99"
08/11/2020 00:00:00,6,9,HAM,TFS,7532,2020-11-14 11:30:00,-2027806180,371908951,"184,99"
18/11/2020 00:00:00,6,9,HAM,DUS,9031,2020-11-26 08:35:00,-2034076490,372089164,"27,5"
21/05/2020 00:00:00,4,1,PMI,CGN,591,2020-07-16 14:40:00,-1063547095,364976535,"116,99"
20/11/2020 00:00:00,4,1,PMI,STR,2583,2020-11-26 12:45:00,-1731211158,372181423,"273,99"
17/09/2020 00:00:00,4,1,CGN,TXL,14,2020-10-23 10:50:00,137972795,370434336,"4,86"
21/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,396917740,372182431,"168,99"
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,725622706,372189200,"117,9"
19/11/2020 00:00:00,4,1,DUS,LPA,9542,2020-11-22 06:45:00,-1347211175,372146861,"161,99"
19/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,-1829009171,372113082,"104,99"
04/11/2020 00:00:00,4,1,BER,STR,2005,2020-11-26 20:30:00,-1034292132,371857983,"106,89"
25/11/2020 00:00:00,4,1,HAM,LHR,7460,2020-11-26 12:35:00,140576432,372264536,"50,0"
17/11/2020 00:00:00,6,9,STR,HAM,7049,2020-11-26 20:45:00,-2008414982,372065709,"280,16"
22/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,554998520,372189876,"85,0"
22/02/2020 00:00:00,4,1,LYS,DUS,9415,2020-03-13 16:00:00,1684412884,359605569,"35,0"
18/01/2020 00:00:00,4,1,LHR,CGN,465,2020-08-24 14:45:00,567764670,366894485,"78,29"
21/11/2020 00:00:00,4,1,CGN,LIS,602,2020-11-23 11:00:00,1335825526,372185431,"83,82"
30/10/2020 00:00:00,4,1,HAM,SKG,7658,2020-11-21 07:35:00,1132098938,371980914,"70,37"
06/11/2020 00:00:00,3,0,BER,STR,8000,2020-11-26 06:20:00,-242915577,371884385,"68,1"
13/11/2020 00:00:00,4,1,BER,DUS,8042,2020-11-26 14:55:00,1208865644,372004358,"124,13"
15/10/2020 00:00:00,4,1,DUS,HAM,9038,2020-11-26 19:15:00,-1228582846,371976768,"85,34"
23/09/2019 00:00:00,4,1,HAM,PMI,7580,2019-10-19 11:10:00,39554494,341644174,"110,99"
17/11/2020 00:00:00,3,0,DUS,MUC,9080,2020-11-26 06:40:00,548765048,372067179,"202,58"
18/11/2020 00:00:00,6,9,STR,BRE,2030,2020-11-23 06:20:00,382745281,372095981,"186,72"
13/01/2020 00:00:00,4,1,PMI,TXL,8591,2020-10-12 18:40:00,1932816020,353653069,"167,99"
02/09/2020 00:00:00,3,0,CGN,MUC,90,2020-09-24 06:55:00,1233413715,369917517,"16,54"
05/11/2020 00:00:00,4,1,STR,BER,8005,2020-11-26 16:45:00,-754265016,371872136,"81,89"
23/11/2020 00:00:00,3,0,CGN,BER,8071,2020-11-24 16:05:00,-1200333647,372213770,"172,41"
16/10/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,2039375798,371465184,"59,99"
05/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-12 11:00:00,-329360971,371875990,"98,99"
30/10/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,-144918194,371783798,"95,99"
06/02/2020 00:00:00,3,0,CGN,MUC,86,2020-11-26 18:55:00,625794178,371290166,"128,44"
12/09/2020 00:00:00,9,1,DTM,MUC,4062,2020-11-26 18:30:00,-1171418280,370964703,"47,41"
