BookingDate,DistributionChannelId,CustomerGroupId,Origin,Destination,FlightNumber,FlightDate,BookingId,SegmentId,Revenue
22/11/2020 00:00:00,10,8,DUS,LPA,9542,2020-11-26 10:50:00,1956136294,372189191,"117,9"
09/10/2020 00:00:00,4,1,BER,CGN,21,2020-11-26 19:50:00,209454136,371200056,"73,27"
11/09/2020 00:00:00,7,1,PMI,CGN,585,2020-10-09 15:30:00,-696343616,370229089,"24,0"
06/03/2020 00:00:00,3,9,ACE,HAM,7089,2020-11-22 12:05:00,5271860,360793450,"200,42"
24/11/2020 00:00:00,3,6,DUS,BER,9042,2020-11-26 14:30:00,1565843203,372219803,"34,54"
10/11/2020 00:00:00,6,9,DUS,MUC,9080,2020-11-25 06:40:00,-44334484,371970089,"100,51"
18/11/2020 00:00:00,3,0,STR,HAM,2044,2020-11-26 06:25:00,-2074350527,372107957,"205,98"
07/08/2020 00:00:00,4,1,DUS,IBZ,9540,2020-08-15 15:25:00,1685926156,368827679,"29,73"
04/09/2020 00:00:00,4,1,MXP,HAM,7827,2020-09-09 20:25:00,-2078840129,369994452,"187,53"
19/11/2020 00:00:00,4,1,MUC,CGN,81,2020-11-26 08:50:00,58703992,372147247,"116,37"
09/01/2020 00:00:00,6,9,DUS,BCN,9442,2020-05-20 16:50:00,-1738829803,364036813,"63,74"
18/12/2019 00:00:00,4,1,STR,TXL,8001,2020-03-17 08:50:00,436004355,351499141,"35,74"
05/11/2020 00:00:00,4,1,LPA,DUS,9543,2020-11-26 15:25:00,912554993,371877807,"181,99"
12/08/2020 00:00:00,4,1,BER,STR,2005,2020-11-26 20:30:00,2006167333,371722964,"73,27"
03/11/2020 00:00:00,4,1,BRE,STR,2033,2020-11-08 20:20:00,105513724,371853082,"185,34"
18/11/2020 00:00:00,3,7,STR,BER,8005,2020-11-26 16:45:00,-1689062020,372103462,"155,16"
11/11/2020 00:00:00,4,1,DUS,MUC,9090,2020-11-26 17:30:00,-212667232,372062110,"202,58"
19/11/2020 00:00:00,3,0,BER,CGN,9,2020-11-25 15:15:00,-1886241666,372147632,"122,88"
16/02/2020 00:00:00,4,1,BCN,DUS,9445,2020-05-24 09:50:00,61483834,364173494,"304,99"
01/08/2020 00:00:00,10,8,DUS,IBZ,9540,2020-08-05 10:05:00,574676793,368445130,"109,9"
18/11/2020 00:00:00,4,1,PMI,DUS,9581,2020-11-26 14:25:00,868193318,372097351,"238,99"
26/10/2020 00:00:00,9,1,PMI,STR,2583,2020-11-26 12:45:00,-2132034561,371672215,"119,99"
27/11/2019 00:00:00,7,3,DUS,BLQ,9834,2020-09-02 14:00:00,-947641031,368578483,"102,99"
27/11/2019 00:00:00,7,3,BLQ,DUS,9837,2020-09-06 16:00:00,-947641031,368606534,"122,99"
11/11/2020 00:00:00,3,7,MUC,CGN,81,2020-11-26 08:50:00,1161815195,371961381,"56,03"
13/11/2020 00:00:00,4,1,MUC,CGN,87,2020-11-26 20:40:00,-404392264,372001475,"107,75"
19/11/2020 00:00:00,4,1,BER,STR,8000,2020-11-26 06:20:00,1348242025,372147353,"124,13"
22/11/2020 00:00:00,10,8,LPA,DUS,9543,2020-11-26 15:25:00,-984136564,372192029,"70,0"
26/07/2020 00:00:00,3,6,STR,PMI,2596,2020-09-12 14:25:00,-1788976367,368989626,"109,99"
13/11/2020 00:00:00,4,1,BER,CGN,21,2020-11-26 19:50:00,-358314175,371996862,"162,92"
12/11/2020 00:00:00,3,0,STR,BER,2004,2020-11-26 18:35:00,1861683273,371989887,"137,92"
11/11/2020 00:00:00,6,9,BER,STR,8004,2020-11-26 14:45:00,-2064667831,371972122,"120,68"
23/11/2020 00:00:00,3,0,STR,HAM,7049,2020-11-26 20:45:00,2053965581,372196740,"323,27"
18/06/2019 00:00:00,3,6,HAM,CGN,7034,2019-10-04 10:20:00,1573688596,331310306,"29,4"
23/11/2020 00:00:00,6,9,CGN,MUC,86,2020-11-26 18:55:00,2053834406,372270432,"341,89"
10/11/2020 00:00:00,10,8,FUE,DUS,9553,2020-11-26 11:50:00,763038660,371957835,"99,0"
12/11/2020 00:00:00,3,8,FUE,DUS,9553,2020-11-26 11:50:00,-105510750,371983736,"143,0"
24/11/2020 00:00:00,3,6,LHR,DUS,9469,2020-11-26 08:05:00,1565843203,372219804,"156,21"
20/08/2020 00:00:00,6,9,MUC,DUS,9081,2020-11-23 08:35:00,1796849393,369401413,"83,27"
18/11/2020 00:00:00,4,1,STR,PMI,2592,2020-11-22 07:55:00,-401915515,372092373,"170,99"
12/11/2020 00:00:00,7,3,STR,AJR,5598,2020-11-23 10:55:00,1538400752,371988138,"205,06"
24/11/2020 00:00:00,6,9,LPA,DUS,9543,2020-11-26 15:25:00,1886438770,372224558,"114,99"
12/11/2020 00:00:00,4,1,DUS,PMI,9580,2020-11-26 11:15:00,-1033555759,371981063,"88,99"
